t / fs	F(t)*F(0) / (kcal/mole/A)^2	err[F(t)*F(0)] / (kcal/mole/A)^2	lambda / N*s/m^3	err[lambda] / N*s/m^3
2559.00	2.102376	1.091098	1298273.659619	80788.376411
2560.00	2.108722	1.091354	1298365.099956	80813.117416
2561.00	2.115025	1.091610	1298456.814960	80837.871479
2562.00	2.121275	1.091867	1298548.802543	80862.637961
2563.00	2.127459	1.092122	1298641.060127	80887.416225
2564.00	2.133568	1.092376	1298733.584641	80912.205634
2565.00	2.139588	1.092627	1298826.372527	80937.005560
2566.00	2.145510	1.092874	1298919.419734	80961.815377
2567.00	2.151322	1.093117	1299012.721723	80986.634469
2568.00	2.157012	1.093355	1299106.273465	81011.462228
2569.00	2.162570	1.093586	1299200.069444	81036.298058
2570.00	2.167984	1.093811	1299294.103658	81061.141377
2571.00	2.173243	1.094027	1299388.369625	81085.991617
2572.00	2.178336	1.094234	1299482.860382	81110.848227
2573.00	2.183252	1.094432	1299577.568492	81135.710675
2574.00	2.187981	1.094619	1299672.486048	81160.578450
2575.00	2.192512	1.094794	1299767.604681	81185.451063
2576.00	2.196835	1.094957	1299862.915563	81210.328047
2577.00	2.200939	1.095106	1299958.409417	81235.208961
2578.00	2.204814	1.095242	1300054.076529	81260.093392
2579.00	2.208451	1.095363	1300149.906752	81284.980954
2580.00	2.211839	1.095469	1300245.889522	81309.871293
2581.00	2.214971	1.095560	1300342.013867	81334.764085
2582.00	2.217836	1.095635	1300438.268423	81359.659040
2583.00	2.220427	1.095693	1300534.641450	81384.555903
2584.00	2.222734	1.095735	1300631.120842	81409.454453
2585.00	2.224752	1.095760	1300727.694151	81434.354508
2586.00	2.226471	1.095768	1300824.348603	81459.255921
2587.00	2.227886	1.095759	1300921.071118	81484.158584
2588.00	2.228990	1.095734	1301017.848330	81509.062428
2589.00	2.229778	1.095692	1301114.666615	81533.967422
2590.00	2.230243	1.095634	1301211.512110	81558.873573
2591.00	2.230383	1.095560	1301308.370739	81583.780930
2592.00	2.230192	1.095470	1301405.228247	81608.689579
2593.00	2.229667	1.095366	1301502.070219	81633.599646
2594.00	2.228807	1.095247	1301598.882116	81658.511297
2595.00	2.227608	1.095114	1301695.649308	81683.424732
2596.00	2.226071	1.094968	1301792.357099	81708.340190
2597.00	2.224195	1.094810	1301888.990772	81733.257947
2598.00	2.221980	1.094640	1301985.535612	81758.178310
2599.00	2.219428	1.094460	1302081.976955	81783.101621
2600.00	2.216542	1.094270	1302178.300216	81808.028249
2601.00	2.213324	1.094070	1302274.490931	81832.958593
2602.00	2.209779	1.093863	1302370.534796	81857.893076
2603.00	2.205912	1.093649	1302466.417707	81882.832143
2604.00	2.201728	1.093429	1302562.125798	81907.776262
2605.00	2.197235	1.093203	1302657.645480	81932.725916
2606.00	2.192440	1.092974	1302752.963486	81957.681603
2607.00	2.187353	1.092741	1302848.066902	81982.643833
2608.00	2.181982	1.092506	1302942.943212	82007.613126
2609.00	2.176337	1.092269	1303037.580332	82032.590007
2610.00	2.170431	1.092032	1303131.966646	82057.575006
2611.00	2.164275	1.091795	1303226.091040	82082.568653
2612.00	2.157882	1.091560	1303319.942936	82107.571479
2613.00	2.151265	1.091326	1303413.512322	82132.584010
2614.00	2.144438	1.091095	1303506.789777	82157.606766
2615.00	2.137415	1.090867	1303599.766503	82182.640258
2616.00	2.130213	1.090642	1303692.434344	82207.684989
2617.00	2.122845	1.090422	1303784.785809	82232.741450
2618.00	2.115329	1.090207	1303876.814088	82257.810118
2619.00	2.107680	1.089997	1303968.513068	82282.891454
2620.00	2.099915	1.089793	1304059.877349	82307.985906
2621.00	2.092050	1.089595	1304150.902247	82333.093902
2622.00	2.084103	1.089403	1304241.583804	82358.215856
2623.00	2.076090	1.089218	1304331.918792	82383.352162
2624.00	2.068027	1.089041	1304421.904707	82408.503197
2625.00	2.059932	1.088871	1304511.539775	82433.669320
2626.00	2.051821	1.088709	1304600.822935	82458.850871
2627.00	2.043710	1.088556	1304689.753838	82484.048175
2628.00	2.035614	1.088410	1304778.332830	82509.261536
2629.00	2.027550	1.088274	1304866.560935	82534.491243
2630.00	2.019533	1.088147	1304954.439844	82559.737569
2631.00	2.011576	1.088029	1305041.971883	82585.000770
2632.00	2.003694	1.087920	1305129.160001	82610.281087
2633.00	1.995900	1.087822	1305216.007734	82635.578743
2634.00	1.988207	1.087733	1305302.519185	82660.893950
2635.00	1.980627	1.087655	1305388.698990	82686.226901
2636.00	1.973171	1.087587	1305474.552290	82711.577775
2637.00	1.965849	1.087529	1305560.084694	82736.946736
2638.00	1.958671	1.087482	1305645.302252	82762.333935
2639.00	1.951647	1.087445	1305730.211418	82787.739505
2640.00	1.944783	1.087419	1305814.819016	82813.163567
2641.00	1.938088	1.087403	1305899.132207	82838.606226
2642.00	1.931569	1.087398	1305983.158459	82864.067574
2643.00	1.925230	1.087404	1306066.905506	82889.547687
2644.00	1.919078	1.087420	1306150.381327	82915.046631
2645.00	1.913116	1.087447	1306233.594106	82940.564453
2646.00	1.907349	1.087483	1306316.552208	82966.101192
2647.00	1.901780	1.087530	1306399.264148	82991.656869
2648.00	1.896411	1.087586	1306481.738565	83017.231495
2649.00	1.891244	1.087652	1306563.984195	83042.825066
2650.00	1.886280	1.087727	1306646.009850	83068.437565
2651.00	1.881521	1.087812	1306727.824389	83094.068962
2652.00	1.876967	1.087904	1306809.436700	83119.719212
2653.00	1.872617	1.088005	1306890.855678	83145.388259
2654.00	1.868472	1.088114	1306972.090203	83171.076034
2655.00	1.864530	1.088230	1307053.149121	83196.782451
2656.00	1.860790	1.088353	1307134.041222	83222.507416
2657.00	1.857249	1.088483	1307214.775225	83248.250819
2658.00	1.853906	1.088619	1307295.359750	83274.012541
2659.00	1.850757	1.088760	1307375.803305	83299.792449
2660.00	1.847800	1.088906	1307456.114262	83325.590400
2661.00	1.845029	1.089057	1307536.300838	83351.406242
2662.00	1.842442	1.089213	1307616.371071	83377.239811
2663.00	1.840032	1.089372	1307696.332800	83403.090938
2664.00	1.837795	1.089535	1307776.193643	83428.959447
2665.00	1.835726	1.089700	1307855.960975	83454.845153
2666.00	1.833816	1.089869	1307935.641901	83480.747868
2667.00	1.832060	1.090040	1308015.243240	83506.667399
2668.00	1.830451	1.090213	1308094.771499	83532.603549
2669.00	1.828979	1.090388	1308174.232850	83558.556117
2670.00	1.827637	1.090564	1308253.633111	83584.524901
2671.00	1.826416	1.090742	1308332.977724	83610.509694
2672.00	1.825307	1.090921	1308412.271735	83636.510292
2673.00	1.824299	1.091102	1308491.519775	83662.526484
2674.00	1.823383	1.091283	1308570.726045	83688.558061
2675.00	1.822549	1.091466	1308649.894298	83714.604809
2676.00	1.821784	1.091649	1308729.027826	83740.666515
2677.00	1.821079	1.091834	1308808.129448	83766.742959
2678.00	1.820422	1.092020	1308887.201499	83792.833923
2679.00	1.819802	1.092206	1308966.245822	83818.939181
2680.00	1.819207	1.092394	1309045.263763	83845.058505
2681.00	1.818626	1.092583	1309124.256166	83871.191662
2682.00	1.818047	1.092772	1309203.223372	83897.338411
2683.00	1.817458	1.092963	1309282.165217	83923.498509
2684.00	1.816849	1.093156	1309361.081041	83949.671703
2685.00	1.816207	1.093349	1309439.969687	83975.857734
2686.00	1.815521	1.093544	1309518.829513	84002.056332
2687.00	1.814782	1.093740	1309597.658401	84028.267218
2688.00	1.813978	1.093937	1309676.453772	84054.490106
2689.00	1.813099	1.094136	1309755.212596	84080.724693
2690.00	1.812135	1.094335	1309833.931415	84106.970668
2691.00	1.811078	1.094536	1309912.606361	84133.227705
2692.00	1.809919	1.094738	1309991.233178	84159.495463
2693.00	1.808649	1.094941	1310069.807247	84185.773588
2694.00	1.807261	1.095144	1310148.323610	84212.061707
2695.00	1.805749	1.095347	1310226.777000	84238.359437
2696.00	1.804106	1.095551	1310305.161871	84264.666372
2697.00	1.802326	1.095755	1310383.472426	84290.982095
2698.00	1.800406	1.095958	1310461.702648	84317.306170
2699.00	1.798341	1.096161	1310539.846333	84343.638144
2700.00	1.796128	1.096362	1310617.897122	84369.977546
2701.00	1.793764	1.096562	1310695.848532	84396.323891
2702.00	1.791249	1.096760	1310773.693987	84422.676675
2703.00	1.788579	1.096955	1310851.426846	84449.035382
2704.00	1.785756	1.097148	1310929.040436	84475.399477
2705.00	1.782779	1.097337	1311006.528076	84501.768413
2706.00	1.779649	1.097521	1311083.883102	84528.141626
2707.00	1.776367	1.097702	1311161.098892	84554.518541
2708.00	1.772934	1.097877	1311238.168888	84580.898569
2709.00	1.769354	1.098047	1311315.086609	84607.281107
2710.00	1.765628	1.098210	1311391.845672	84633.665545
2711.00	1.761758	1.098367	1311468.439804	84660.051261
2712.00	1.757749	1.098516	1311544.862850	84686.437625
2713.00	1.753602	1.098658	1311621.108782	84712.823999
2714.00	1.749321	1.098791	1311697.171706	84739.209740
2715.00	1.744908	1.098916	1311773.045861	84765.594198
2716.00	1.740368	1.099032	1311848.725623	84791.976720
2717.00	1.735703	1.099138	1311924.205500	84818.356650
2718.00	1.730916	1.099234	1311999.480132	84844.733331
2719.00	1.726010	1.099319	1312074.544286	84871.106105
2720.00	1.720987	1.099394	1312149.392850	84897.474313
2721.00	1.715851	1.099458	1312224.020824	84923.837302
2722.00	1.710604	1.099511	1312298.423321	84950.194420
2723.00	1.705247	1.099552	1312372.595553	84976.545018
2724.00	1.699783	1.099582	1312446.532830	85002.888453
2725.00	1.694215	1.099599	1312520.230554	85029.224089
2726.00	1.688543	1.099605	1312593.684218	85055.551298
2727.00	1.682771	1.099599	1312666.889399	85081.869462
2728.00	1.676901	1.099580	1312739.841768	85108.177970
2729.00	1.670933	1.099549	1312812.537083	85134.476225
2730.00	1.664872	1.099505	1312884.971201	85160.763639
2731.00	1.658718	1.099448	1312957.140083	85187.039639
2732.00	1.652476	1.099379	1313029.039806	85213.303665
2733.00	1.646148	1.099297	1313100.666574	85239.555172
2734.00	1.639738	1.099202	1313172.016735	85265.793630
2735.00	1.633249	1.099095	1313243.086800	85292.018526
2736.00	1.626686	1.098974	1313313.873463	85318.229365
2737.00	1.620054	1.098840	1313384.373620	85344.425668
2738.00	1.613359	1.098693	1313454.584396	85370.606975
2739.00	1.606607	1.098533	1313524.503169	85396.772842
2740.00	1.599804	1.098360	1313594.127596	85422.922846
2741.00	1.592957	1.098174	1313663.455636	85449.056580
2742.00	1.586075	1.097974	1313732.485577	85475.173656
2743.00	1.579166	1.097761	1313801.216064	85501.273706
2744.00	1.572240	1.097536	1313869.646118	85527.356379
2745.00	1.565304	1.097297	1313937.775157	85553.421339
2746.00	1.558370	1.097045	1314005.603023	85579.468270
2747.00	1.551447	1.096781	1314073.129990	85605.496871
2748.00	1.544546	1.096503	1314140.356785	85631.506860
2749.00	1.537678	1.096213	1314207.284595	85657.497967
2750.00	1.530853	1.095911	1314273.915076	85683.469941
2751.00	1.524083	1.095597	1314340.250353	85709.422540
2752.00	1.517378	1.095271	1314406.293027	85735.355537
2753.00	1.510748	1.094933	1314472.046159	85761.268719
2754.00	1.504205	1.094584	1314537.513272	85787.161880
2755.00	1.497759	1.094224	1314602.698330	85813.034824
2756.00	1.491418	1.093854	1314667.605723	85838.887365
2757.00	1.485193	1.093474	1314732.240249	85864.719321
2758.00	1.479090	1.093084	1314796.607085	85890.530517
2759.00	1.473119	1.092685	1314860.711764	85916.320783
2760.00	1.467287	1.092278	1314924.560140	85942.089952
2761.00	1.461599	1.091863	1314988.158360	85967.837860
2762.00	1.456061	1.091442	1315051.512827	85993.564344
2763.00	1.450678	1.091013	1315114.630162	86019.269244
2764.00	1.445454	1.090579	1315177.517173	86044.952400
2765.00	1.440391	1.090140	1315240.180810	86070.613655
2766.00	1.435492	1.089696	1315302.628133	86096.252849
2767.00	1.430758	1.089249	1315364.866271	86121.869827
2768.00	1.426188	1.088800	1315426.902385	86147.464430
2769.00	1.421784	1.088348	1315488.743636	86173.036502
2770.00	1.417542	1.087896	1315550.397144	86198.585885
2771.00	1.413462	1.087443	1315611.869960	86224.112427
2772.00	1.409541	1.086991	1315673.169027	86249.615972
2773.00	1.405774	1.086540	1315734.301156	86275.096370
2774.00	1.402159	1.086092	1315795.272996	86300.553469
2775.00	1.398690	1.085647	1315856.091001	86325.987124
2776.00	1.395362	1.085206	1315916.761414	86351.397194
2777.00	1.392169	1.084770	1315977.290235	86376.783542
2778.00	1.389105	1.084340	1316037.683205	86402.146038
2779.00	1.386164	1.083917	1316097.945783	86427.484557
2780.00	1.383338	1.083501	1316158.083131	86452.798987
2781.00	1.380620	1.083094	1316218.100097	86478.089222
2782.00	1.378002	1.082696	1316278.001199	86503.355171
2783.00	1.375477	1.082309	1316337.790616	86528.596756
2784.00	1.373035	1.081933	1316397.472173	86553.813912
2785.00	1.370669	1.081569	1316457.049338	86579.006589
2786.00	1.368370	1.081218	1316516.525207	86604.174756
2787.00	1.366130	1.080882	1316575.902506	86629.318398
2788.00	1.363939	1.080560	1316635.183584	86654.437518
2789.00	1.361789	1.080254	1316694.370411	86679.532143
2790.00	1.359672	1.079964	1316753.464575	86704.602317
2791.00	1.357578	1.079692	1316812.467290	86729.648108
2792.00	1.355499	1.079439	1316871.379390	86754.669605
2793.00	1.353426	1.079204	1316930.201341	86779.666920
2794.00	1.351351	1.078988	1316988.933241	86804.640188
2795.00	1.349267	1.078793	1317047.574831	86829.589568
2796.00	1.347164	1.078619	1317106.125498	86854.515242
2797.00	1.345036	1.078466	1317164.584291	86879.417417
2798.00	1.342874	1.078334	1317222.949925	86904.296320
2799.00	1.340672	1.078224	1317281.220797	86929.152205
2800.00	1.338422	1.078137	1317339.394998	86953.985345
2801.00	1.336118	1.078072	1317397.470324	86978.796036
2802.00	1.333754	1.078029	1317455.444294	87003.584595
2803.00	1.331324	1.078008	1317513.314161	87028.351360
2804.00	1.328822	1.078010	1317571.076934	87053.096690
2805.00	1.326244	1.078034	1317628.729387	87077.820963
2806.00	1.323583	1.078079	1317686.268082	87102.524576
2807.00	1.320837	1.078145	1317743.689388	87127.207943
2808.00	1.318002	1.078233	1317800.989494	87151.871499
2809.00	1.315073	1.078341	1317858.164436	87176.515690
2810.00	1.312049	1.078469	1317915.210110	87201.140981
2811.00	1.308926	1.078616	1317972.122298	87225.747848
2812.00	1.305703	1.078781	1318028.896689	87250.336783
2813.00	1.302378	1.078965	1318085.528898	87274.908283
2814.00	1.298950	1.079165	1318142.014489	87299.462858
2815.00	1.295420	1.079381	1318198.349001	87324.001022
2816.00	1.291787	1.079613	1318254.527966	87348.523295
2817.00	1.288052	1.079859	1318310.546936	87373.030199
2818.00	1.284216	1.080119	1318366.401507	87397.522257
2819.00	1.280281	1.080391	1318422.087336	87421.999988
2820.00	1.276249	1.080674	1318477.600170	87446.463906
2821.00	1.272123	1.080967	1318532.935865	87470.914517
2822.00	1.267906	1.081269	1318588.090409	87495.352313
2823.00	1.263603	1.081579	1318643.059944	87519.777775
2824.00	1.259217	1.081895	1318697.840784	87544.191365
2825.00	1.254752	1.082217	1318752.429437	87568.593525
2826.00	1.250215	1.082543	1318806.822624	87592.984674
2827.00	1.245610	1.082872	1318861.017293	87617.365203
2828.00	1.240943	1.083203	1318915.010639	87641.735476
2829.00	1.236221	1.083534	1318968.800116	87666.095825
2830.00	1.231450	1.083864	1319022.383455	87690.446548
2831.00	1.226636	1.084192	1319075.758670	87714.787907
2832.00	1.221788	1.084517	1319128.924077	87739.120129
2833.00	1.216911	1.084837	1319181.878298	87763.443403
2834.00	1.212013	1.085152	1319234.620270	87787.757877
2835.00	1.207102	1.085460	1319287.149256	87812.063660
2836.00	1.202186	1.085760	1319339.464851	87836.360820
2837.00	1.197271	1.086052	1319391.566980	87860.649386
2838.00	1.192367	1.086334	1319443.455913	87884.929346
2839.00	1.187481	1.086606	1319495.132257	87909.200650
2840.00	1.182621	1.086866	1319546.596967	87933.463207
2841.00	1.177794	1.087115	1319597.851340	87957.716894
2842.00	1.173010	1.087350	1319648.897015	87981.961548
2843.00	1.168275	1.087572	1319699.735977	88006.196973
2844.00	1.163597	1.087779	1319750.370547	88030.422941
2845.00	1.158984	1.087972	1319800.803386	88054.639192
2846.00	1.154444	1.088150	1319851.037483	88078.845441
2847.00	1.149984	1.088312	1319901.076156	88103.041374
2848.00	1.145612	1.088458	1319950.923041	88127.226657
2849.00	1.141334	1.088588	1320000.582089	88151.400929
2850.00	1.137157	1.088701	1320050.057554	88175.563811
2851.00	1.133089	1.088798	1320099.353986	88199.714906
2852.00	1.129135	1.088878	1320148.476220	88223.853805
2853.00	1.125302	1.088941	1320197.429366	88247.980085
2854.00	1.121595	1.088987	1320246.218795	88272.093314
2855.00	1.118021	1.089016	1320294.850131	88296.193049
2856.00	1.114584	1.089029	1320343.329229	88320.278844
2857.00	1.111290	1.089025	1320391.662168	88344.350247
2858.00	1.108143	1.089004	1320439.855229	88368.406805
2859.00	1.105146	1.088968	1320487.914883	88392.448063
2860.00	1.102305	1.088915	1320535.847766	88416.473571
2861.00	1.099621	1.088846	1320583.660667	88440.482883
2862.00	1.097098	1.088762	1320631.360501	88464.475559
2863.00	1.094737	1.088663	1320678.954294	88488.451167
2864.00	1.092541	1.088550	1320726.449156	88512.409285
2865.00	1.090511	1.088421	1320773.852258	88536.349505
2866.00	1.088648	1.088279	1320821.170809	88560.271427
2867.00	1.086950	1.088122	1320868.412031	88584.174671
2868.00	1.085418	1.087952	1320915.583133	88608.058868
2869.00	1.084051	1.087769	1320962.691289	88631.923670
2870.00	1.082847	1.087573	1321009.743605	88655.768746
2871.00	1.081803	1.087364	1321056.747099	88679.593785
2872.00	1.080916	1.087143	1321103.708678	88703.398498
2873.00	1.080184	1.086910	1321150.635104	88727.182617
2874.00	1.079602	1.086665	1321197.532982	88750.945899
2875.00	1.079165	1.086409	1321244.408729	88774.688122
2876.00	1.078869	1.086141	1321291.268557	88798.409090
2877.00	1.078708	1.085862	1321338.118454	88822.108634
2878.00	1.078676	1.085572	1321384.964167	88845.786607
2879.00	1.078768	1.085272	1321431.811183	88869.442893
2880.00	1.078976	1.084960	1321478.664724	88893.077400
2881.00	1.079296	1.084639	1321525.529730	88916.690065
2882.00	1.079719	1.084307	1321572.410858	88940.280850
2883.00	1.080239	1.083965	1321619.312475	88963.849746
2884.00	1.080850	1.083612	1321666.238656	88987.396771
2885.00	1.081545	1.083250	1321713.193191	89010.921969
2886.00	1.082317	1.082878	1321760.179582	89034.425413
2887.00	1.083161	1.082496	1321807.201058	89057.907202
2888.00	1.084069	1.082104	1321854.260579	89081.367461
2889.00	1.085037	1.081703	1321901.360853	89104.806341
2890.00	1.086060	1.081291	1321948.504342	89128.224015
2891.00	1.087131	1.080870	1321995.693286	89151.620683
2892.00	1.088246	1.080440	1322042.929715	89174.996563
2893.00	1.089402	1.079999	1322090.215463	89198.351899
2894.00	1.090594	1.079550	1322137.552192	89221.686950
2895.00	1.091819	1.079090	1322184.941401	89245.001995
